experiment_name,run_mode,run_mode_param_name,run_mode_param_value,run_mode_param_label,warmup_constant_mix_omega,warmup_pool_power_k,num_nodes,network_type,network_label,resource_consumption_mode,resource_consumption_fixed_mode,consumption_label,strategy_update_rule,r,final_actual_cooperation_mean,final_mean_resource_mean,final_mean_pool_grown_mean,final_mean_consumption_mean,final_mean_payoff_mean,final_gini_mean,return_mean,return_std
n50_regular_d4__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r2p25,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.42400000000000004,256.70433714267693,53.52,16.705482814854122,15.300163660448586,0.2601525097446342,4117.801421109564,387.9713886704287
n50_ws_k4_p0p1__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r0p25,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.4435119611659295,0.4627405832857273
n50_ws_k4_p0p1__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r0p75,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.176,93.41484083280429,19.871802644023575,6.946584843788048,5.950505003808744,0.6780313534415738,2099.725192641275,907.8568001650865
n50_ws_k4_p0p1__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r1p25,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.356,209.6132822286353,41.61788167618097,14.210920176331424,12.784247857930055,0.35313143734808494,3716.201929553491,542.7176768894819
n50_ws_k4_p0p1__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r1p75,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.392,227.01734539913096,46.16701283213314,15.13159444374308,14.845050968012481,0.3161296486226928,3902.1851655987994,419.64322142118004
n50_ws_k4_p0p1__constant_mix_omega0p5__piecewise_linear_degree_scaled__q_learning__r2p25,constant_mix,warmup_constant_mix_omega,0.5,omega0p5,0.5,,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.41600000000000004,234.04879009245232,50.55904761904762,15.492923325620557,15.619246905661711,0.3131164870469171,3930.044810660642,381.34906882638205
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.004,0.8988441154431237,0.549564267089491,0.060142205569577424,0.06014220962115269,0.19599999999991277,18.38117442670486,21.841220089765777
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.692,225.7195175018775,127.85796735428315,14.001761061301035,12.703689129166966,0.5456279738789185,3508.1516744559985,972.2833641781469
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.728,239.6645459344367,136.1053492706124,14.784764554837007,14.325388051951208,0.5254861947117215,3903.5088961306806,840.9945549272217
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.728,239.0470421397171,135.95435511856564,14.732399952853253,14.693268144560978,0.5210164580018668,3904.4993953052317,857.7957578681295
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.7200000000000001,236.81263627701668,133.73022556390976,14.602167967615665,14.592313549853866,0.5251483390406145,3871.8763220792557,882.6671139719591
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.399735334030625,0.6212043956568611
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.876,340.18240076459995,192.48857142857145,20.351368864205604,20.351373228337344,0.3499934556584843,4742.365277480093,443.8981963776464
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.932,365.47924310418824,206.70166666666665,21.822043855438732,21.822046373706282,0.29662599365422176,5187.647784161789,417.81804307915206
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.932,365.4792474022237,206.70166666666665,21.82204171956788,21.822044211541773,0.2966151900261441,5217.787751646187,420.33784668476966
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.932,365.47924304217486,206.70166666666665,21.822043861545147,21.82204642961335,0.296558087225402,5230.255522833193,421.00186919792316
n50_regular_d4__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.9199999999999999,388.4344896092718,219.44,22.92275429872247,22.922756092005688,0.14375049929191672,5403.267370390931,1064.523350229943
n50_regular_d4__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.932,395.38115207573105,223.32,23.320948419117546,23.2778995051514,0.12716543477329362,5615.979419282756,884.3394048981135
n50_regular_d4__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.9280000000000002,392.9924112109963,222.0,23.184137502503283,23.18345128650045,0.12973771746040158,5631.045087019885,934.0217263785441
n50_regular_d4__pool_power_mix_k15__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9280000000000002,392.9867968748315,222.0,23.1865946509441,23.1866084742244,0.13311694560968176,5639.093678449896,958.051928152257
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.697536502838677,0.9294728266100095
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.884,371.1663605344426,209.68385496373804,21.92501664240991,21.83635194381448,0.21298563041087917,5265.9253453691,815.0010763663323
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.916,387.6584147722655,218.89380952380952,22.8762972277534,22.66490704760016,0.17661090156198223,5548.724688964683,745.8299183747188
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.916,387.5633166143086,218.89380952380952,22.865713890295243,22.770588543015222,0.17716470640495868,5579.807438446618,755.8944617417809
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.916,387.6813598305309,218.96380952380954,22.871561919283497,22.782697297804624,0.17641085495251269,5595.391335322664,760.0909182156507
n50_ba_m2__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.196,9.947074143669012,6.1161100590445034,0.8502272290425894,0.8487567918598253,0.8481275012452676,180.76576223955854,40.524834891734876
n50_ba_m2__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.68,144.97650794668508,82.77888696099221,9.089215140114886,8.86267896766911,0.5711238019687134,2414.9619966498185,336.55975891914466
n50_ba_m2__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.78,223.76679064247804,127.05926836321574,13.575820307372165,13.4679257765813,0.49588554409445357,3539.320825124973,1049.7322102580895
n50_ba_m2__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.784,225.74642684954443,128.1820753807596,13.685443664661904,13.608280247312834,0.4962378136270133,3557.2632425311213,1016.8313913058112
n50_ba_m2__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.776,220.506092292372,125.26273343615449,13.39162767491489,13.339746905022096,0.506253942653966,3536.614587342296,962.9404771298962
n50_er_k4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.164,6.950581509532408,4.223616128694652,0.5643290931866729,0.5643287389856949,0.8757526430326609,120.88150359473426,13.945832260757108
n50_er_k4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.868,301.6459608983681,170.58007936507937,17.875133115749662,17.87507180036933,0.35957528087512214,4341.244449656726,689.9426524568622
n50_er_k4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.8879999999999999,320.03281905649635,180.86031746031745,18.90868178140839,18.883141167058486,0.33055067306769387,4632.551398754358,506.1185407892403
n50_er_k4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.884,318.0484267516996,179.76603174603173,18.80190878577262,18.801735038919556,0.3346613235292934,4637.921780090335,518.839041339171
n50_er_k4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.884,318.04780733976236,179.76603174603173,18.802149201580498,18.802114035048987,0.33522409771618555,4638.802506245757,523.9950317469056
n50_regular_d4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.9199999999999999,388.4344896092718,219.44,22.92275429872247,22.922756092005688,0.14375049929191672,5403.267370390931,1064.523350229943
n50_regular_d4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.932,395.38115207573105,223.32,23.320948419117546,23.2778995051514,0.12716543477329362,5615.979419282756,884.3394048981135
n50_regular_d4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.9280000000000002,392.9924112109963,222.0,23.184137502503283,23.18345128650045,0.12973771746040158,5631.045087019885,934.0217263785441
n50_regular_d4__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.9280000000000002,392.9867968748315,222.0,23.1865946509441,23.1866084742244,0.13311694560968176,5639.093678449896,958.051928152257
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.055544941963879,1.0259766578669347
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.9280000000000002,392.95400237948263,221.9604761904762,23.16747596717363,23.16747403429618,0.15620581095489988,5466.696690435812,657.8618553134626
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.924,391.65928871074686,221.2238095238095,23.08816827866023,23.088162058211985,0.167560460444996,5593.344507875379,609.1060468113781
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.924,391.6592535779058,221.2238095238095,23.088184285785573,23.0881811839277,0.16767345576291204,5622.260354968121,617.8878775713301
n50_ws_k4_p0p1__pool_power_mix_k15__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.924,391.6592405366406,221.2238095238095,23.088190356011854,23.088188154966627,0.16772106499078468,5636.031945855011,624.3702626031613
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.008,1.796611308266911,1.0986573805330226,0.12022373944229084,0.12036025886338564,0.39199999999982543,28.732565948622344,25.748825420244902
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.64,185.98961719550383,105.77218337808654,11.592700642150472,15.298897012423698,0.566704190196672,3094.337912799247,623.9927595299655
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.664,193.2413744925522,109.07942645074225,12.316314497969307,11.261126911960545,0.5482223559267361,3285.963841833196,602.7942055375577
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.692,198.46691562037762,116.29556230319388,12.489925954055277,14.083707289744055,0.550936772926151,3309.1374160331616,611.2077390464545
n50_ba_m2__pool_power_mix_k15__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.644,186.17589038717546,102.75283336546495,11.740480447230604,13.5950491117112,0.5591561826980481,3237.0944318225756,550.2746624204683
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.076759467831545,0.5335445548192924
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.8,294.4833086880922,164.10380952380953,17.73804624574677,19.94865222238447,0.39925762065732484,4202.947503180589,260.7347427830633
n50_er_k4__pool_power_mix_k15__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,15.0,k15,,15.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.8480000000000001,317.70069737279863,173.87269841269844,19.189558366528733,19.817885831927708,0.3616153237808995,4616.246201301846,275.88240353804406
